post_id,platform,post_type,day_of_week,post_hour,hashtag_count,caption_length,followers_count,is_paid_promotion,ad_spend_usd,video_duration_sec,impressions,likes,comments,shares,total_engagements,engagement_rate_pct
2181,Facebook,Image,Tuesday,3,0,22.0,73844,0,0.0,0,27113,234,36,70,340,1.17
2182,Instagram,Image,Thursday,19,2,159.0,60280,0,0.0,0,28447,387,34,38,459,2.03
2183,Instagram,Reel/Short,Wednesday,5,10,276.0,29967,0,0.0,26,42351,880,163,84,1127,2.82
2184,Facebook,Image,Thursday,5,4,270.0,63873,1,196.79,0,27508,257,55,92,404,1.51
2185,LinkedIn,Text,Wednesday,10,4,20.0,14167,1,43.42,0,1160,4,0,0,4,0.52
2186,TikTok,Video,Wednesday,16,9,16.0,26659,0,0.0,153,19631,435,66,71,572,3.5
2187,TikTok,Image,Sunday,23,13,79.0,6317,1,14.48,0,3724,62,12,20,94,2.75
2188,LinkedIn,Image,Sunday,2,1,216.0,18425,1,45.67,0,3461,25,3,8,36,1.09
2189,LinkedIn,Carousel,Sunday,12,9,183.0,57669,1,79.86,0,40781,268,52,80,400,1.04
2190,LinkedIn,Reel/Short,Friday,21,7,133.0,6985,0,0.0,105,5450,69,13,20,102,1.76
2191,Instagram,Video,Sunday,2,4,287.0,5179,1,,40,2353,50,9,7,66,2.93
2192,TikTok,Video,Saturday,15,6,199.0,14872,1,0.08,71,10974,181,27,31,239,2.62
2193,LinkedIn,Video,Tuesday,14,14,272.0,10411,0,0.0,81,4959,51,11,19,81,1.73
2194,Twitter/X,Carousel,Tuesday,10,6,34.0,27284,0,0.0,0,5976,22,1,5,28,0.5
2195,Instagram,Video,Wednesday,17,13,13.0,8114,1,279.11,91,6647,159,15,25,199,3.99
2196,Facebook,Reel/Short,Tuesday,14,4,169.0,88458,1,101.63,161,62680,992,155,229,1376,2.37
2197,Facebook,Carousel,Monday,4,7,197.0,3233,1,63.67,0,1708,20,3,5,28,1.75
2198,TikTok,Carousel,Wednesday,15,8,264.0,53056,1,25.1,0,53560,1118,95,137,1350,2.74
2199,Twitter/X,Image,Tuesday,15,3,196.0,5759,0,0.0,0,2545,22,2,5,29,1.16
2200,Facebook,Reel/Short,Monday,16,3,83.0,1852,0,0.0,24,1698,25,2,1,28,2.0
2201,TikTok,Image,Friday,8,7,183.0,17355,0,0.0,0,9603,114,19,19,152,1.83
2202,Instagram,Image,Tuesday,22,0,95.0,10096,1,91.76,0,9392,153,27,38,218,2.19
2203,Facebook,Carousel,Monday,2,14,219.0,3941,0,0.0,0,540,4,0,0,4,1.36
2204,Instagram,Carousel,Thursday,19,3,83.0,2101,0,0.0,0,1216,14,1,2,17,1.8
2205,LinkedIn,Video,Saturday,12,5,107.0,13237,1,19.9,113,2240,28,6,9,43,1.79
2206,TikTok,Video,Thursday,21,12,115.0,39082,1,87.62,18,50523,1310,207,329,1846,3.53
2207,Instagram,Text,Monday,2,3,251.0,25423,0,0.0,0,3957,16,3,4,23,0.68
2208,TikTok,Image,Wednesday,6,5,238.0,14219,0,0.0,0,15054,173,33,26,232,1.88
2209,Instagram,Reel/Short,Sunday,5,4,86.0,22623,0,0.0,28,25439,433,85,67,585,2.25
2210,TikTok,Carousel,Sunday,8,13,136.0,12965,0,0.0,0,3634,99,17,21,137,3.54
2211,LinkedIn,Video,Sunday,11,8,239.0,2771,1,107.14,138,1380,15,2,1,18,1.54
2212,TikTok,Video,Wednesday,14,9,282.0,2798,0,0.0,42,3610,91,11,19,121,3.71
2213,Instagram,Image,Tuesday,20,8,103.0,10684,1,74.73,0,9918,176,27,30,233,2.31
2214,TikTok,Text,Sunday,19,3,42.0,11195,1,27.56,0,2155,36,5,7,48,2.24
2215,LinkedIn,Carousel,Thursday,2,12,165.0,34066,1,207.39,0,16352,292,46,29,367,2.5
2216,Facebook,Video,Wednesday,9,13,121.0,30731,0,0.0,40,19342,217,27,23,267,1.69
2217,TikTok,Carousel,Wednesday,0,3,245.0,25994,0,0.0,0,16746,303,44,115,462,2.83
2218,Instagram,Reel/Short,Sunday,18,11,30.0,9815,0,0.0,113,8614,263,40,94,397,4.48
2219,TikTok,Video,Thursday,18,7,140.0,2925,0,0.0,35,3019,42,8,8,58,2.16
2220,Instagram,Reel/Short,Friday,22,9,54.0,21021,1,166.09,161,27086,757,143,235,1135,4.19
2221,LinkedIn,Video,Wednesday,22,14,298.0,23805,0,,117,5326,45,4,11,60,1.23
2222,Twitter/X,Image,Sunday,12,3,297.0,965,1,57.45,0,194,1,0,0,1,1.46
2223,Instagram,Image,Saturday,11,1,158.0,5335,0,,0,5388,61,4,8,73,1.5
2224,Instagram,Video,Monday,0,12,224.0,6246,0,0.0,10,1462,25,2,4,31,2.79
2225,Instagram,Image,Tuesday,18,12,144.0,15217,1,26.49,0,18226,250,26,60,336,1.98
2226,Facebook,Image,Wednesday,23,13,53.0,5520,0,0.0,0,1570,23,4,5,32,1.98
2227,Facebook,Reel/Short,Saturday,15,14,146.0,12810,0,0.0,65,7858,112,22,37,171,2.05
2228,Twitter/X,Reel/Short,Saturday,22,1,,10597,0,0.0,178,2643,18,2,5,25,1.06
2229,Instagram,Text,Wednesday,22,0,167.0,11214,0,0.0,0,6396,40,6,12,58,0.9
2230,Instagram,Image,Friday,14,4,289.0,6075,1,17.16,0,4976,67,10,19,96,1.76
2231,LinkedIn,Image,Monday,15,14,272.0,6615,0,0.0,0,3067,37,6,9,52,1.52
2232,Instagram,Image,Tuesday,10,5,120.0,4071,0,0.0,0,3101,32,6,5,43,1.44
2233,TikTok,Text,Wednesday,23,8,86.0,20293,0,0.0,0,4742,47,3,5,55,1.32
2234,TikTok,Reel/Short,Tuesday,5,4,48.0,25039,1,43.6,122,18039,307,38,83,428,2.83
2235,LinkedIn,Video,Thursday,10,12,198.0,5723,0,0.0,70,1945,19,1,4,24,1.28
2236,Twitter/X,Image,Saturday,2,5,262.0,71161,0,0.0,0,30805,244,34,39,317,1.0
2237,TikTok,Carousel,Saturday,14,5,277.0,9451,0,0.0,0,13042,175,29,53,257,1.88
2238,Instagram,Video,Wednesday,0,2,278.0,71912,0,0.0,35,43462,661,71,213,945,2.03
2239,Instagram,Video,Wednesday,6,11,282.0,6592,0,0.0,127,6161,95,18,22,135,2.2
2240,Instagram,Carousel,Thursday,0,3,87.0,1437,0,0.0,0,1582,17,2,3,22,1.69
2241,LinkedIn,Text,Friday,16,0,62.0,20793,0,0.0,0,1813,5,1,1,7,0.43
2242,Instagram,Image,Wednesday,8,3,57.0,17560,0,0.0,0,16095,270,18,20,308,2.34
2243,Twitter/X,Image,Saturday,22,0,5.0,13874,0,0.0,0,4618,32,2,3,37,0.99
2244,TikTok,Reel/Short,Tuesday,12,14,220.0,6591,1,5.74,148,10889,235,25,70,330,2.95
2245,TikTok,Image,Monday,10,4,232.0,12861,1,109.37,0,6426,114,7,29,150,2.31
2246,Twitter/X,Image,Sunday,19,10,258.0,7613,0,0.0,0,2724,31,5,5,41,1.56
2247,Instagram,Image,Tuesday,5,10,163.0,9579,0,0.0,0,1876,15,1,5,21,1.32
2248,TikTok,Image,Friday,0,7,291.0,33718,1,10.1,0,39991,890,160,154,1204,3.21
2249,Twitter/X,Video,Monday,6,7,70.0,16360,1,12.71,69,9699,124,8,27,159,1.61
2250,Instagram,Reel/Short,Tuesday,11,4,99.0,26132,0,0.0,73,9274,229,24,57,310,3.48
2251,Instagram,Video,Tuesday,21,13,257.0,10352,1,31.82,18,16064,439,74,48,561,3.48
2252,TikTok,Video,Thursday,19,9,154.0,9170,0,0.0,79,11211,140,26,19,185,1.64
2253,LinkedIn,Carousel,Sunday,22,1,27.0,3756,0,0.0,0,1975,20,2,6,28,1.4
2254,TikTok,Carousel,Friday,18,11,248.0,8892,1,103.09,0,3301,66,14,8,88,3.03
2255,TikTok,Reel/Short,Saturday,16,5,219.0,500,1,6.91,83,459,8,1,1,10,2.73
2256,Twitter/X,Reel/Short,Thursday,3,0,135.0,6979,1,71.54,157,4142,48,6,9,63,1.62
2257,Twitter/X,Image,Monday,2,6,152.0,12209,0,0.0,0,1823,17,3,1,21,1.43
2258,Facebook,Text,Sunday,0,10,113.0,24835,0,0.0,0,6351,52,5,15,72,1.08
2259,Facebook,Video,Saturday,17,3,44.0,9941,0,0.0,119,4743,67,6,6,79,1.9
2260,Facebook,Reel/Short,Thursday,20,4,125.0,19583,0,0.0,44,8020,102,17,26,145,1.92
2261,LinkedIn,Video,Sunday,14,5,,1214,0,0.0,147,330,2,0,0,2,1.07
2262,Twitter/X,Reel/Short,Friday,7,10,124.0,12550,0,,36,9996,119,10,35,164,1.71
2263,TikTok,Text,Wednesday,0,0,22.0,2106,0,0.0,0,625,4,0,1,5,1.18
2264,Facebook,Image,Wednesday,19,8,173.0,3536,0,0.0,0,1027,13,2,2,17,1.93
2265,Twitter/X,Carousel,Monday,13,9,202.0,10873,1,34.23,0,5365,82,12,25,119,1.96
2266,Twitter/X,Reel/Short,Wednesday,3,3,147.0,54387,1,20.48,93,32329,370,50,34,454,1.7
2267,Twitter/X,Reel/Short,Thursday,4,7,41.0,20097,0,0.0,86,12688,46,9,11,66,0.56
2268,LinkedIn,Image,Monday,22,4,190.0,13630,0,0.0,0,5365,32,4,12,48,0.9
2269,Instagram,Text,Saturday,12,10,265.0,13075,0,0.0,0,2203,22,4,6,32,1.59
2270,Twitter/X,Video,Friday,23,7,235.0,6093,1,,65,2116,22,4,6,32,1.5
2271,Instagram,Image,Monday,14,14,258.0,7343,0,0.0,0,6168,62,13,5,80,1.61
2272,Facebook,Video,Saturday,5,0,14.0,21377,1,106.35,98,17536,161,21,11,193,1.2
2273,Facebook,Image,Monday,0,7,234.0,2910,1,143.29,0,1313,15,2,1,18,1.78
2274,LinkedIn,Reel/Short,Tuesday,22,10,28.0,25651,0,0.0,161,3737,32,4,11,47,1.21
2275,TikTok,Video,Tuesday,18,12,82.0,8713,0,0.0,121,7895,197,36,77,310,3.99
2276,Twitter/X,Reel/Short,Monday,12,10,197.0,33127,1,112.06,110,7750,123,11,18,152,2.0
2277,LinkedIn,Image,Sunday,5,3,113.0,38453,0,0.0,0,16550,146,19,22,187,1.28
2278,Twitter/X,Video,Wednesday,14,1,284.0,2120,1,13.54,89,326,3,0,0,3,1.52
2279,Twitter/X,Image,Tuesday,15,10,267.0,7046,1,14.35,0,1324,12,0,1,13,1.24
2280,Instagram,Image,Sunday,23,5,272.0,5213,0,0.0,0,3051,43,6,7,56,1.93
2281,Instagram,Image,Sunday,22,1,263.0,1818,1,30.84,0,1142,21,3,5,29,2.48
2282,Facebook,Image,Friday,15,4,89.0,4290,1,51.32,0,1463,13,1,4,18,1.44
2283,Facebook,Carousel,Saturday,9,1,14.0,195904,1,493.18,0,88455,1333,126,361,1820,2.05
2284,Instagram,Image,Thursday,21,2,293.0,26120,0,0.0,0,25717,470,69,129,668,2.8
2285,Instagram,Video,Tuesday,8,10,63.0,110085,0,0.0,55,64861,1586,244,425,2255,3.23
2286,Instagram,Video,Monday,8,5,266.0,33256,0,0.0,81,25737,311,26,77,414,1.53
2287,TikTok,Reel/Short,Wednesday,16,0,289.0,5907,1,18.3,102,4214,71,5,13,89,2.17
2288,Facebook,Reel/Short,Thursday,16,5,123.0,8778,1,4.82,87,3827,32,5,6,43,1.38
2289,Facebook,Video,Saturday,16,2,172.0,25521,0,0.0,82,15420,99,19,15,133,0.96
2290,Instagram,Video,Sunday,23,6,193.0,21617,0,0.0,9,16993,279,22,77,378,2.44
2291,Twitter/X,Image,Saturday,11,1,,7079,0,0.0,0,3503,27,3,10,40,1.25
2292,Instagram,Reel/Short,Tuesday,12,13,233.0,2537,1,35.53,142,2912,66,12,17,95,3.7
2293,Instagram,Image,Saturday,11,5,194.0,497095,1,181.35,0,473304,7717,719,2650,11086,2.41
2294,Twitter/X,Image,Saturday,13,7,128.0,11438,1,38.49,0,4933,80,7,5,92,2.04
2295,Instagram,Image,Wednesday,9,14,88.0,9336,1,93.54,0,5564,96,14,28,138,2.44
2296,Instagram,Video,Sunday,22,14,219.0,15133,1,72.95,128,14988,353,70,107,530,3.26
2297,Instagram,Image,Wednesday,18,14,241.0,10229,1,4.35,0,4645,103,11,26,140,3.22
2298,Instagram,Text,Wednesday,1,0,117.0,15290,0,0.0,0,4636,34,4,11,49,1.0
2299,Instagram,Image,Monday,3,10,221.0,55030,0,0.0,0,39149,931,105,197,1233,3.01
2300,Facebook,Carousel,Saturday,18,10,250.0,11649,1,37.07,0,2268,30,5,4,39,1.87
2301,TikTok,Image,Saturday,6,12,41.0,3718,1,109.57,0,2637,75,7,11,93,4.68
2302,Twitter/X,Image,Saturday,14,8,68.0,11183,0,0.0,0,4790,30,4,7,41,0.91
2303,Twitter/X,Reel/Short,Friday,14,4,223.0,8015,0,0.0,153,6385,83,14,24,121,1.63
2304,Instagram,Image,Wednesday,23,4,38.0,63977,0,0.0,0,59429,617,135,58,810,1.53
2305,TikTok,Reel/Short,Thursday,5,12,43.0,48447,0,0.0,95,33014,990,165,235,1390,4.17
2306,Facebook,Carousel,Tuesday,2,11,71.0,15037,0,0.0,0,6579,51,7,16,74,1.25
2307,Instagram,Image,Sunday,5,4,213.0,3272,0,0.0,0,795,10,1,1,12,2.16
2308,Twitter/X,Reel/Short,Thursday,15,5,156.0,3468,0,0.0,103,1043,9,1,0,10,1.23
2309,Instagram,Image,Sunday,1,1,203.0,13583,0,0.0,0,12562,197,32,36,265,2.38
2310,Facebook,Reel/Short,Monday,6,5,93.0,19340,1,132.62,48,4924,58,10,9,77,1.79
2311,Twitter/X,Image,Monday,10,13,252.0,8847,0,0.0,0,1973,21,4,2,27,1.59
2312,TikTok,Reel/Short,Sunday,6,10,83.0,7877,0,0.0,101,14051,300,34,33,367,2.69
2313,Facebook,Image,Saturday,3,3,289.0,6959,0,0.0,0,4408,23,4,2,29,0.86
2314,LinkedIn,Carousel,Thursday,23,7,36.0,13020,0,0.0,0,5800,54,10,12,76,1.24
2315,TikTok,Text,Saturday,19,12,91.0,971,0,0.0,0,863,9,2,2,13,1.64
2316,Instagram,Reel/Short,Friday,6,10,43.0,3978,1,84.56,30,4561,113,17,28,158,3.24
2317,Instagram,Reel/Short,Monday,3,8,105.0,6702,1,42.97,89,2594,55,7,10,72,2.7
2318,Facebook,Reel/Short,Monday,11,8,248.0,50425,0,0.0,105,28454,225,34,81,340,1.19
2319,Facebook,Reel/Short,Thursday,4,7,236.0,5457,0,0.0,125,2768,29,3,10,42,1.71
2320,Facebook,Image,Monday,22,2,72.0,16293,0,0.0,0,4684,44,4,17,65,1.53
2321,TikTok,Image,Friday,18,9,196.0,17140,1,41.8,0,22431,656,86,111,853,3.89
2322,LinkedIn,Image,Friday,4,10,32.0,55698,1,71.1,0,15258,110,11,39,160,1.15
2323,Twitter/X,Video,Friday,18,10,274.0,53574,0,0.0,130,10197,142,23,44,209,2.15
2324,Facebook,Video,Tuesday,20,3,,12540,1,11.38,28,5025,42,7,7,56,1.33
2325,TikTok,Carousel,Friday,2,0,81.0,7918,1,41.61,0,3779,56,8,5,69,2.22
2326,TikTok,Image,Friday,10,8,227.0,6436,1,20.62,0,7086,113,9,34,156,2.6
2327,TikTok,Carousel,Tuesday,6,4,171.0,10247,1,22.41,0,9671,178,12,17,207,2.39
2328,Instagram,Image,Saturday,16,5,,8287,1,178.43,0,5978,119,9,16,144,2.6
2329,Twitter/X,Video,Wednesday,8,2,196.0,24562,0,0.0,167,10153,58,5,12,75,0.84
2330,Instagram,Carousel,Monday,20,10,93.0,21212,0,0.0,0,21385,202,41,52,295,1.31
2331,Instagram,Text,Friday,8,9,36.0,25616,1,93.56,0,12658,154,17,50,221,1.68
2332,Instagram,Text,Monday,9,7,141.0,53381,1,242.17,0,20839,265,28,59,352,1.7
2333,Twitter/X,Carousel,Thursday,12,14,160.0,103689,1,9.52,0,79115,1072,84,280,1436,1.93
2334,LinkedIn,Image,Monday,14,6,254.0,15323,0,0.0,0,7438,41,6,6,53,0.8
2335,Instagram,Carousel,Sunday,21,0,99.0,44775,0,0.0,0,69820,1087,172,280,1539,2.14
2336,Facebook,Image,Saturday,4,9,21.0,9074,0,0.0,0,4881,50,4,9,63,1.41
2337,Facebook,Video,Tuesday,2,11,121.0,49193,0,0.0,173,37608,474,100,156,730,1.88
2338,Facebook,Video,Monday,7,4,14.0,42944,0,0.0,61,17522,157,30,30,217,1.35
2339,Instagram,Image,Monday,19,9,84.0,40508,1,94.0,0,46275,1056,117,232,1405,3.49
2340,Facebook,Image,Monday,9,8,138.0,14816,0,0.0,0,9243,61,8,11,80,0.94
2341,LinkedIn,Reel/Short,Wednesday,12,11,207.0,6404,1,61.24,123,5104,61,8,19,88,1.79
2342,Instagram,Reel/Short,Wednesday,2,10,120.0,2881,0,0.0,125,3586,69,8,23,100,2.73
2343,Instagram,Video,Thursday,21,11,224.0,12784,1,47.64,60,10032,291,56,49,396,4.26
2344,Facebook,Image,Tuesday,7,5,257.0,72136,0,0.0,0,14563,142,11,26,179,1.27
2345,TikTok,Image,Monday,8,7,173.0,9501,1,162.89,0,5136,134,20,41,195,4.26
2346,LinkedIn,Video,Monday,21,9,209.0,31686,0,0.0,89,18964,126,16,40,182,0.93
2347,LinkedIn,Reel/Short,Monday,20,0,252.0,33804,0,0.0,89,10563,112,15,23,150,1.49
2348,Facebook,Image,Monday,11,9,75.0,9778,0,0.0,0,3730,33,6,3,42,1.33
2349,Twitter/X,Text,Wednesday,10,10,160.0,56839,0,0.0,0,12725,67,7,12,86,0.78
2350,Instagram,Image,Saturday,1,6,106.0,544,1,38.33,0,414,5,0,1,6,1.77
2351,Twitter/X,Reel/Short,Saturday,17,2,17.0,3480,1,73.52,12,2967,49,8,9,66,2.52
2352,TikTok,Video,Thursday,8,8,275.0,4879,1,79.37,15,5106,125,10,14,149,3.16
2353,Twitter/X,Text,Sunday,1,5,296.0,5422,1,51.77,0,1720,7,0,0,7,0.56
2354,TikTok,Video,Friday,1,4,224.0,19339,1,10.67,119,18371,351,44,90,485,2.62
2355,LinkedIn,Carousel,Tuesday,2,7,19.0,18380,1,14.95,0,8619,61,5,20,86,0.95
2356,Instagram,Image,Saturday,15,7,242.0,20607,0,0.0,0,9065,232,27,75,334,3.56
2357,TikTok,Image,Sunday,18,11,121.0,25737,0,0.0,0,14686,418,45,110,573,4.04
2358,Instagram,Reel/Short,Monday,3,11,60.0,4697,0,0.0,41,6388,142,10,39,191,2.81
2359,Twitter/X,Reel/Short,Saturday,22,2,136.0,3498,0,0.0,96,2346,23,3,3,29,1.5
2360,Instagram,Reel/Short,Thursday,17,1,230.0,20659,0,0.0,89,21740,416,34,115,565,3.03
2361,Instagram,Carousel,Friday,19,14,226.0,6679,0,0.0,0,5285,118,26,11,155,3.41
2362,Facebook,Reel/Short,Saturday,17,1,177.0,2374,1,44.72,156,1185,4,0,1,5,0.52
2363,Instagram,Image,Thursday,9,13,289.0,38889,0,0.0,0,25347,371,69,142,582,2.3
2364,Facebook,Video,Wednesday,10,4,161.0,61982,0,0.0,41,13411,151,25,42,218,1.44
2365,Twitter/X,Video,Friday,16,9,155.0,74078,1,1.5,25,28372,173,19,39,231,0.9
2366,Instagram,Carousel,Thursday,23,11,189.0,16411,1,245.56,0,10204,292,47,79,418,3.73
2367,Instagram,Video,Sunday,22,6,182.0,26596,1,149.05,134,22356,730,149,268,1147,5.03
2368,Twitter/X,Image,Saturday,23,7,25.0,60285,0,0.0,0,26983,241,27,33,301,1.35
2369,Facebook,Carousel,Wednesday,19,9,116.0,6597,0,0.0,0,5905,80,19,27,126,2.24
2370,LinkedIn,Reel/Short,Sunday,15,14,175.0,45330,0,0.0,147,24538,338,27,54,419,2.12
2371,LinkedIn,Video,Thursday,19,7,142.0,18086,0,0.0,5,12127,91,9,29,129,1.08
2372,TikTok,Image,Thursday,12,12,237.0,36500,0,0.0,0,34937,429,69,37,535,1.56
2373,LinkedIn,Image,Sunday,1,11,34.0,16394,0,0.0,0,6151,50,5,6,61,1.22
2374,Facebook,Image,Saturday,23,7,165.0,55596,1,42.24,0,9282,93,15,25,133,1.39
2375,LinkedIn,Image,Friday,1,14,82.0,17083,0,0.0,0,2348,10,1,1,12,0.62
2376,Instagram,Carousel,Wednesday,13,9,282.0,2611,0,0.0,0,2414,38,9,5,52,2.64
2377,Facebook,Carousel,Monday,3,11,25.0,65980,0,0.0,0,24320,286,39,65,390,1.68
2378,LinkedIn,Carousel,Tuesday,16,10,147.0,4711,1,5.45,0,2135,13,3,4,20,1.02
2379,Facebook,Video,Friday,12,2,40.0,53016,0,0.0,136,33244,360,42,48,450,1.4
2380,LinkedIn,Reel/Short,Wednesday,3,13,218.0,12097,0,0.0,45,7560,71,6,20,97,1.25
2381,TikTok,Image,Sunday,2,10,36.0,48708,0,0.0,0,63597,1095,164,343,1602,2.55
2382,TikTok,Video,Thursday,11,1,190.0,46548,0,0.0,52,19660,182,28,41,251,1.28
2383,TikTok,Reel/Short,Sunday,21,12,178.0,21443,0,0.0,90,24860,668,102,192,962,4.32
2384,Facebook,Image,Wednesday,22,3,58.0,23374,0,0.0,0,11372,65,9,5,79,0.78
2385,Facebook,Image,Sunday,7,14,165.0,21266,0,0.0,0,6651,84,10,13,107,1.66
2386,Twitter/X,Reel/Short,Sunday,1,0,254.0,1457,1,73.41,29,510,4,0,0,4,1.05
2387,Facebook,Video,Tuesday,5,2,,15216,0,0.0,64,10411,119,26,14,159,1.74
2388,Twitter/X,Carousel,Saturday,21,10,283.0,3914,1,50.28,0,3406,37,5,7,49,1.68
2389,LinkedIn,Image,Tuesday,9,8,175.0,16127,0,0.0,0,6478,36,3,6,45,0.8
2390,LinkedIn,Carousel,Monday,11,6,187.0,3800,0,0.0,0,1247,10,1,2,13,1.06
2391,Facebook,Video,Monday,20,6,6.0,3628,0,0.0,179,1966,22,2,4,28,1.44
2392,Instagram,Image,Tuesday,9,0,198.0,78075,0,0.0,0,49807,617,120,213,950,1.85
2393,Facebook,Carousel,Friday,9,6,170.0,43320,0,0.0,0,17766,148,10,15,173,1.1
2394,Instagram,Image,Friday,22,9,251.0,13298,0,0.0,0,8061,106,11,8,125,1.69
2395,TikTok,Video,Sunday,2,6,248.0,16370,1,6.34,115,8826,187,17,45,249,3.25
2396,Facebook,Image,Sunday,19,3,114.0,10170,1,64.44,0,8681,86,6,5,97,1.31
2397,Instagram,Image,Thursday,9,6,75.0,25005,1,31.88,0,20586,184,32,58,274,1.37
2398,Instagram,Image,Monday,8,7,168.0,6350,0,0.0,0,4825,65,8,14,87,2.02
2399,Twitter/X,Image,Thursday,19,2,289.0,39859,0,0.0,0,27930,222,47,51,320,1.25
2400,Twitter/X,Reel/Short,Monday,18,12,117.0,10113,0,0.0,156,4179,59,8,10,77,2.04
2401,Facebook,Image,Tuesday,13,9,232.0,8418,1,41.1,0,1664,23,2,3,28,1.87
2402,Instagram,Video,Friday,1,1,20.0,13682,0,0.0,122,14531,218,37,42,297,2.13
2403,Facebook,Image,Sunday,4,6,35.0,6972,0,0.0,0,5169,50,9,4,63,1.55
2404,Facebook,Video,Friday,19,4,166.0,19178,1,139.2,172,12596,191,38,19,248,2.34
2405,LinkedIn,Reel/Short,Tuesday,7,4,197.0,7397,0,0.0,27,1105,4,0,1,5,0.61
2406,Twitter/X,Image,Thursday,6,13,,22367,0,0.0,0,10690,48,4,5,57,0.63
2407,Facebook,Reel/Short,Thursday,5,4,236.0,50899,0,0.0,131,10972,194,31,55,280,2.47
2408,Instagram,Image,Wednesday,10,14,188.0,6055,0,0.0,0,3864,47,6,8,61,1.98
2409,TikTok,Text,Sunday,11,6,19.0,11572,1,54.43,0,3692,55,7,5,67,2.0
2410,Facebook,Carousel,Sunday,17,8,213.0,22191,0,,0,16841,183,33,22,238,1.39
2411,LinkedIn,Reel/Short,Sunday,18,10,176.0,8271,1,25.07,86,4277,56,6,9,71,1.89
2412,Instagram,Carousel,Monday,9,7,270.0,22264,0,0.0,0,23202,320,47,24,391,1.86
2413,Facebook,Carousel,Thursday,20,5,24.0,24610,0,0.0,0,9499,199,22,20,241,2.69
2414,Instagram,Image,Tuesday,13,6,74.0,43984,1,4.36,0,27852,511,41,80,632,2.52
2415,Twitter/X,Image,Thursday,2,8,12.0,6859,0,0.0,0,3835,26,3,4,33,0.95
2416,TikTok,Reel/Short,Friday,17,13,38.0,4735,0,0.0,149,2693,38,5,10,53,1.91
2417,Facebook,Video,Monday,23,10,228.0,9524,0,0.0,23,5004,75,10,25,110,2.32
2418,Instagram,Video,Sunday,14,5,183.0,4607,0,0.0,99,3086,51,6,6,63,2.35
2419,Instagram,Text,Saturday,5,0,250.0,24858,1,55.04,0,13784,158,27,15,200,1.5
2420,Facebook,Video,Wednesday,9,3,264.0,3722,1,45.96,121,827,10,0,2,12,1.87
2421,Instagram,Reel/Short,Monday,11,7,112.0,173914,1,39.92,40,133815,2657,271,719,3647,2.55
2422,Instagram,Text,Friday,6,6,246.0,55576,1,55.4,0,25853,274,49,91,414,1.46
2423,LinkedIn,Carousel,Sunday,16,2,28.0,13545,0,0.0,0,4103,24,5,1,30,0.87
2424,Facebook,Reel/Short,Friday,0,9,220.0,34687,0,0.0,64,7062,68,8,12,88,1.34
2425,Instagram,Image,Friday,17,2,59.0,2207,1,99.36,0,1722,32,6,9,47,2.75
2426,TikTok,Image,Sunday,14,10,30.0,214424,1,37.94,0,167934,3412,310,958,4680,2.65
2427,Instagram,Video,Friday,18,2,285.0,6979,0,0.0,165,1907,39,4,3,46,3.01
2428,TikTok,Image,Tuesday,0,11,296.0,11701,0,0.0,0,9627,192,33,46,271,2.57
2429,Facebook,Text,Wednesday,4,14,190.0,1734,0,0.0,0,655,4,0,0,4,0.9
2430,TikTok,Reel/Short,Saturday,14,0,16.0,22809,0,0.0,162,11061,154,15,13,182,1.9
2431,Twitter/X,Video,Friday,2,14,133.0,3956,0,0.0,102,1829,16,1,3,20,1.15
2432,TikTok,Video,Friday,0,9,212.0,14940,0,0.0,108,16857,268,25,34,327,2.53
2433,TikTok,Reel/Short,Thursday,7,0,137.0,7341,0,0.0,48,2817,47,4,12,63,2.25
2434,Instagram,Video,Wednesday,11,5,200.0,4082,1,98.79,170,940,17,3,5,25,2.95
2435,TikTok,Video,Monday,21,13,266.0,5514,1,283.22,55,5562,270,35,77,382,6.34
2436,Facebook,Video,Wednesday,18,13,286.0,17126,1,80.79,22,14322,310,41,54,405,3.01
2437,Facebook,Reel/Short,Wednesday,11,0,107.0,3262,0,0.0,9,926,10,1,0,11,1.44
2438,Facebook,Carousel,Sunday,12,4,124.0,5862,0,0.0,0,5170,77,13,10,100,1.94
2439,Twitter/X,Text,Sunday,0,3,187.0,27711,0,0.0,0,7637,35,3,8,46,0.75
2440,Instagram,Reel/Short,Sunday,18,4,13.0,233918,0,0.0,80,206683,5273,1004,1586,7863,4.07
2441,Twitter/X,Video,Saturday,5,6,49.0,22591,0,0.0,119,10406,82,16,14,112,1.09
2442,Twitter/X,Video,Wednesday,7,5,248.0,4870,1,43.25,16,3320,46,4,10,60,1.99
2443,LinkedIn,Reel/Short,Saturday,3,11,274.0,8921,0,,16,2359,26,5,6,37,1.8
2444,TikTok,Video,Friday,4,8,116.0,13832,1,58.97,77,11756,277,53,36,366,3.77
2445,Facebook,Text,Sunday,21,5,59.0,9096,1,83.71,0,3480,37,2,9,48,1.52
2446,Facebook,Reel/Short,Friday,6,8,19.0,36075,1,30.29,154,9602,124,14,28,166,2.12
2447,Instagram,Carousel,Sunday,22,3,41.0,16970,1,100.36,0,4312,65,9,17,91,1.95
2448,Instagram,Text,Tuesday,3,0,182.0,36266,0,0.0,0,4006,30,4,7,41,1.0
2449,Instagram,Reel/Short,Saturday,19,0,131.0,9453,1,181.81,7,8235,165,22,15,202,2.66
